onset	duration	index
0	46	16
46	46	13
92	22	3
115	37	37
153	14	8
171	40	16
211	19	13
231	16	3
247	20	37
NaN	NaN	8
268	28	kevin
296	25	kate
321	23	randall
344	36	jack
