onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
210	27	33
NaN	NaN	6
237	16	22
NaN	NaN	14
NaN	NaN	28
254	31	randall
285	19	kate
305	16	jack
321	50	kevin
