onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	27	46
189	43	47
233	15	48
NaN	NaN	NaN
NaN	NaN	NaN
248	23	jack
271	29	randall
300	12	kate
312	13	kevin
