onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
172	61	11
238	8	39
NaN	NaN	15
NaN	NaN	36
NaN	NaN	42
246	13	11
260	22	kate
283	5	jack
288	17	randall
305	10	kevin
