onset	duration	index
0	40	39
40	32	15
72	32	36
105	68	42
173	61	11
239	35	39
NaN	NaN	15
274	26	36
NaN	NaN	42
300	41	11
341	20	jack
361	26	kate
387	23	randall
410	13	kevin
