onset	duration	index
0	46	16
46	46	13
92	22	3
115	37	37
152	14	8
171	18	16
NaN	NaN	13
NaN	NaN	3
NaN	NaN	37
NaN	NaN	8
190	14	jack
205	19	kate
224	12	kevin
236	14	randall
