onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
209	23	33
NaN	NaN	6
232	25	22
NaN	NaN	14
NaN	NaN	28
257	20	jack
278	34	kevin
312	40	randall
353	35	kate
