onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
NaN	NaN	39
239	11	15
NaN	NaN	36
250	14	42
NaN	NaN	11
264	28	randall
292	14	kate
307	11	jack
318	19	kevin
