onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	42	46
203	11	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
214	30	jack
244	58	kevin
302	17	kate
319	51	randall
