onset	duration	index
0	43	35
44	28	29
73	29	2
102	13	25
115	80	43
NaN	NaN	35
201	19	29
NaN	NaN	2
NaN	NaN	25
220	15	43
235	9	kevin
245	10	randall
255	11	jack
266	15	kate
