onset	duration	index
0	65	24
65	16	7
81	40	18
122	61	45
183	50	30
238	27	24
NaN	NaN	7
265	25	18
290	31	45
NaN	NaN	30
321	30	kevin
351	29	jack
380	50	kate
431	33	randall
