onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
NaN	NaN	33
NaN	NaN	6
210	20	22
NaN	NaN	14
231	23	28
254	11	kate
266	8	jack
275	32	randall
307	33	kevin
