onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
246	48	27
NaN	NaN	9
294	41	23
335	33	21
NaN	NaN	12
368	24	randall
393	27	kate
420	35	kevin
455	39	jack
