onset	duration	index
0	37	34
38	49	38
87	45	31
133	26	5
159	73	26
NaN	NaN	34
NaN	NaN	38
237	37	31
NaN	NaN	5
274	18	26
292	7	kate
299	25	kevin
324	59	randall
383	5	jack
