onset	duration	index
0	37	34
37	49	38
86	45	31
131	26	5
157	73	26
NaN	NaN	34
NaN	NaN	38
NaN	NaN	31
NaN	NaN	5
NaN	NaN	26
235	37	jack
272	25	kate
297	21	kevin
318	33	randall
