onset	duration	index
0	43	35
43	28	29
71	29	2
100	13	25
113	80	43
198	24	35
NaN	NaN	29
NaN	NaN	2
NaN	NaN	25
222	24	43
247	24	kevin
271	12	jack
284	27	kate
311	18	randall
