onset	duration	index
0	65	24
66	16	7
82	40	18
123	61	45
184	50	30
239	33	24
273	22	7
296	23	18
320	24	45
NaN	NaN	30
344	25	kate
369	45	kevin
414	13	randall
428	23	jack
