onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	35	46
197	32	47
229	27	48
NaN	NaN	NaN
NaN	NaN	NaN
256	17	randall
274	30	jack
305	16	kevin
321	22	kate
