onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	43	46
205	33	47
239	28	48
NaN	NaN	NaN
NaN	NaN	NaN
267	45	kate
312	42	jack
354	11	kevin
365	25	randall
