onset	duration	index
0	65	24
66	16	7
82	40	18
123	61	45
184	50	30
239	18	24
NaN	NaN	7
258	17	18
275	16	45
291	24	30
316	30	randall
346	37	kevin
384	33	kate
418	35	jack
