onset	duration	index
0	37	34
37	49	38
86	45	31
132	26	5
158	73	26
NaN	NaN	34
236	20	38
256	17	31
273	26	5
299	16	26
316	21	kevin
337	10	kate
347	9	jack
356	17	randall
