onset	duration	index
0	37	34
37	49	38
86	45	31
132	26	5
158	73	26
NaN	NaN	34
NaN	NaN	38
237	25	31
NaN	NaN	5
263	44	26
307	20	kevin
328	16	jack
344	23	kate
367	31	randall
