onset	duration	index
0	46	16
47	46	13
93	22	3
116	37	37
154	14	8
173	30	16
204	13	13
217	14	3
231	12	37
NaN	NaN	8
244	34	kevin
278	24	jack
302	23	kate
326	26	randall
