onset	duration	index
0	40	39
40	32	15
73	32	36
105	68	42
174	61	11
NaN	NaN	39
241	27	15
NaN	NaN	36
268	34	42
302	33	11
335	21	kevin
356	14	kate
371	24	jack
396	21	randall
