onset	duration	index
0	43	35
43	28	29
71	29	2
100	13	25
113	80	43
NaN	NaN	35
NaN	NaN	29
NaN	NaN	2
NaN	NaN	25
NaN	NaN	43
198	15	kevin
213	25	kate
238	28	randall
266	27	jack
