onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	64	46
226	38	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
265	21	kate
286	20	randall
306	8	kevin
314	54	jack
