onset	duration	index
0	37	34
37	49	38
86	45	31
131	26	5
157	73	26
234	13	34
NaN	NaN	38
NaN	NaN	31
247	20	5
267	15	26
282	19	kate
301	26	randall
328	8	jack
336	19	kevin
