onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	17	46
178	44	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
222	23	kate
245	6	kevin
252	42	jack
294	29	randall
