onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	37	46
200	19	47
220	18	48
NaN	NaN	NaN
NaN	NaN	NaN
239	6	kate
245	5	kevin
250	26	randall
276	21	jack
