onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
NaN	NaN	33
NaN	NaN	6
NaN	NaN	22
NaN	NaN	14
NaN	NaN	28
210	73	kate
283	28	jack
311	61	kevin
373	54	randall
