onset	duration	index
0	67	27
67	56	9
124	34	23
158	49	21
208	33	12
247	45	27
293	57	9
NaN	NaN	23
350	28	21
378	25	12
403	28	kevin
431	31	jack
462	28	randall
490	26	kate
