onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
NaN	NaN	39
239	11	15
250	14	36
264	13	42
277	10	11
288	17	kevin
305	8	randall
313	10	jack
324	10	kate
