onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	35	46
NaN	NaN	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
196	26	kevin
222	54	jack
276	53	randall
329	40	kate
