onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	22	46
185	12	47
197	17	48
NaN	NaN	NaN
NaN	NaN	NaN
214	9	kevin
224	13	randall
238	17	kate
256	13	jack
