onset	duration	index
0	43	35
44	28	29
73	29	2
102	13	25
115	80	43
NaN	NaN	35
201	21	29
222	18	2
NaN	NaN	25
240	17	43
257	16	randall
273	15	kate
288	14	kevin
302	12	jack
