onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
172	61	11
238	20	39
258	14	15
272	21	36
NaN	NaN	42
294	18	11
312	23	randall
336	19	kate
355	21	kevin
377	23	jack
