onset	duration	index
0	46	16
46	46	13
92	22	3
115	37	37
152	14	8
NaN	NaN	16
NaN	NaN	13
NaN	NaN	3
NaN	NaN	37
NaN	NaN	8
171	58	kate
229	47	kevin
277	53	randall
331	37	jack
