onset	duration	index
0	46	16
46	46	13
92	22	3
115	37	37
152	14	8
171	37	16
NaN	NaN	13
NaN	NaN	3
NaN	NaN	37
NaN	NaN	8
208	6	kate
214	5	jack
219	21	kevin
241	30	randall
