onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
239	27	39
267	9	15
276	17	36
293	35	42
NaN	NaN	11
329	45	kevin
375	22	kate
397	20	jack
417	30	randall
