onset	duration	index
0	65	24
65	16	7
81	40	18
122	61	45
183	50	30
238	19	24
NaN	NaN	7
NaN	NaN	18
NaN	NaN	45
NaN	NaN	30
258	32	kevin
291	29	jack
320	29	randall
350	19	kate
