onset	duration	index
0	43	35
43	28	29
72	29	2
101	13	25
114	80	43
NaN	NaN	35
199	11	29
NaN	NaN	2
NaN	NaN	25
210	13	43
223	21	kate
245	17	jack
263	18	randall
281	16	kevin
