onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
NaN	NaN	27
NaN	NaN	9
NaN	NaN	23
NaN	NaN	21
NaN	NaN	12
246	19	kate
266	14	kevin
280	18	randall
298	16	jack
