onset	duration	index
0	52	46
53	60	47
113	44	48
NaN	NaN	NaN
NaN	NaN	NaN
163	33	46
196	13	47
209	11	48
NaN	NaN	NaN
NaN	NaN	NaN
221	18	jack
240	5	kate
245	8	kevin
254	23	randall
