onset	duration	index
0	43	35
43	28	29
72	29	2
101	13	25
114	80	43
200	42	35
242	23	29
265	24	2
NaN	NaN	25
290	22	43
312	25	randall
338	23	kate
361	5	jack
366	18	kevin
