onset	duration	index
0	25	19
26	42	10
68	60	1
128	46	32
174	82	44
261	14	19
NaN	NaN	10
NaN	NaN	1
NaN	NaN	32
NaN	NaN	44
275	25	kate
300	31	kevin
332	28	randall
360	18	jack
