onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
211	17	33
NaN	NaN	6
228	16	22
NaN	NaN	14
244	15	28
260	16	kate
277	17	randall
294	8	jack
303	14	kevin
