onset	duration	index
0	67	27
67	56	9
123	34	23
157	49	21
206	33	12
245	40	27
285	33	9
NaN	NaN	23
318	18	21
NaN	NaN	12
336	36	randall
372	43	kevin
415	28	kate
443	9	jack
