onset	duration	index
0	25	19
26	42	10
68	60	1
128	46	32
174	82	44
261	21	19
282	12	10
294	22	1
NaN	NaN	32
317	23	44
340	26	jack
367	19	kate
387	26	kevin
414	32	randall
