onset	duration	index
0	56	33
56	8	6
64	49	22
113	56	14
169	36	28
210	30	33
240	21	6
261	23	22
NaN	NaN	14
285	15	28
301	43	randall
345	21	kevin
366	22	kate
388	22	jack
