onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
161	28	46
190	11	47
NaN	NaN	48
NaN	NaN	NaN
NaN	NaN	NaN
202	22	jack
224	18	randall
242	15	kevin
257	12	kate
