onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
NaN	NaN	39
239	23	15
263	34	36
298	32	42
NaN	NaN	11
330	55	kate
386	13	jack
400	28	randall
429	44	kevin
