onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	16	46
179	24	47
203	11	48
NaN	NaN	NaN
NaN	NaN	NaN
215	22	kevin
238	20	kate
258	24	jack
282	23	randall
