onset	duration	index
0	43	35
43	28	29
72	29	2
101	13	25
114	80	43
NaN	NaN	35
199	29	29
NaN	NaN	2
NaN	NaN	25
229	21	43
250	30	kate
280	14	jack
294	12	kevin
307	31	randall
