onset	duration	index
0	37	34
37	49	38
86	45	31
131	26	5
157	73	26
NaN	NaN	34
NaN	NaN	38
NaN	NaN	31
NaN	NaN	5
235	20	26
256	24	jack
280	71	kate
352	67	kevin
419	51	randall
