onset	duration	index
0	52	46
52	60	47
112	44	48
NaN	NaN	NaN
NaN	NaN	NaN
162	100	46
262	51	47
314	18	48
NaN	NaN	NaN
NaN	NaN	NaN
332	27	kevin
359	21	randall
380	8	kate
388	34	jack
