onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
NaN	NaN	39
NaN	NaN	15
239	17	36
257	30	42
287	35	11
323	30	kevin
354	31	kate
386	8	randall
395	29	jack
