onset	duration	index
0	43	35
43	28	29
71	29	2
100	13	25
113	80	43
198	11	35
NaN	NaN	29
209	13	2
NaN	NaN	25
NaN	NaN	43
222	25	randall
248	5	kevin
253	10	kate
263	4	jack
