onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
246	20	27
266	13	9
NaN	NaN	23
279	17	21
NaN	NaN	12
297	27	jack
325	25	kate
351	29	kevin
380	20	randall
