onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
239	20	39
NaN	NaN	15
259	14	36
274	21	42
NaN	NaN	11
295	19	randall
314	16	kevin
330	19	kate
349	19	jack
