onset	duration	index
0	43	35
43	28	29
72	29	2
101	13	25
114	80	43
NaN	NaN	35
199	25	29
225	18	2
243	16	25
260	22	43
283	26	kevin
310	16	kate
326	16	randall
342	6	jack
