onset	duration	index
0	56	33
57	8	6
65	49	22
114	56	14
170	36	28
212	30	33
NaN	NaN	6
243	20	22
NaN	NaN	14
263	17	28
281	4	jack
286	21	kevin
308	17	randall
326	28	kate
