onset	duration	index
0	56	33
57	8	6
65	49	22
114	56	14
170	36	28
NaN	NaN	33
212	18	6
230	11	22
NaN	NaN	14
242	7	28
249	14	kevin
263	14	kate
277	15	jack
292	24	randall
