onset	duration	index
0	67	27
68	56	9
124	34	23
158	49	21
207	33	12
246	29	27
275	15	9
290	12	23
NaN	NaN	21
302	15	12
318	25	randall
343	15	jack
358	20	kevin
378	18	kate
