onset	duration	index
0	40	39
40	32	15
72	32	36
104	68	42
173	61	11
239	27	39
NaN	NaN	15
NaN	NaN	36
266	50	42
316	44	11
361	53	randall
415	61	kevin
476	41	kate
517	55	jack
